Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Jan 2, 2023 2:45 PM;Jan 2, 2023 3:00 PM;1,165.25;300.25;1,496.75;6,040.25;562.50;34.25;614.25;3,320.75;947.00;649.50;319.75;331.00
Jan 2, 2023 3:00 PM;Jan 2, 2023 3:15 PM;1,172.75;299.75;1,487.50;5,914.50;418.50;34.25;614.75;3,345.75;939.75;633.00;54.50;331.00
Jan 2, 2023 3:15 PM;Jan 2, 2023 3:30 PM;1,177.25;301.25;1,480.00;5,818.50;292.00;34.25;614.75;3,348.75;958.75;654.25;138.75;330.50
Jan 2, 2023 3:30 PM;Jan 2, 2023 3:45 PM;1,178.75;299.50;1,468.00;5,808.75;179.75;34.25;614.75;3,345.00;975.75;618.75;325.75;330.75
Jan 2, 2023 3:45 PM;Jan 2, 2023 4:00 PM;1,183.25;298.75;1,495.75;5,840.50;93.75;34.50;614.75;3,344.25;975.25;627.00;419.25;329.75
Jan 2, 2023 4:00 PM;Jan 2, 2023 4:15 PM;1,199.25;303.75;1,537.00;5,784.50;37.00;34.50;614.50;3,343.75;984.50;666.00;200.25;334.50
Jan 2, 2023 4:15 PM;Jan 2, 2023 4:30 PM;1,205.75;307.00;1,523.25;5,644.75;8.25;34.50;614.50;3,346.75;995.75;649.50;305.50;335.75
Jan 2, 2023 4:30 PM;Jan 2, 2023 4:45 PM;1,207.75;304.25;1,564.00;5,592.25;1.50;34.50;614.50;3,348.50;996.50;634.50;650.50;333.25
Jan 2, 2023 4:45 PM;Jan 2, 2023 5:00 PM;1,214.00;304.75;1,587.50;5,538.25;0.75;34.50;614.50;3,353.50;994.50;652.75;965.25;333.00
Jan 2, 2023 5:00 PM;Jan 2, 2023 5:15 PM;1,222.75;305.75;1,608.75;5,535.75;0.50;34.50;614.25;3,354.50;1,038.50;699.50;1,221.25;334.75
Jan 2, 2023 5:15 PM;Jan 2, 2023 5:30 PM;1,223.50;307.50;1,620.75;5,553.50;1.50;34.75;614.00;3,345.25;1,047.25;697.75;1,390.75;334.50
Jan 2, 2023 5:30 PM;Jan 2, 2023 5:45 PM;1,224.50;306.50;1,582.75;5,656.50;1.50;34.75;613.75;3,347.25;1,057.00;700.75;1,444.75;333.25
Jan 2, 2023 5:45 PM;Jan 2, 2023 6:00 PM;1,227.00;306.00;1,564.00;5,789.50;0.50;34.75;614.25;3,349.00;1,021.00;699.50;1,384.75;333.50
Jan 2, 2023 6:00 PM;Jan 2, 2023 6:15 PM;1,230.75;310.25;1,558.25;5,777.00;0.75;34.75;614.25;3,346.75;1,072.75;700.75;1,513.75;334.25
Jan 2, 2023 6:15 PM;Jan 2, 2023 6:30 PM;1,226.75;311.25;1,522.50;5,768.25;0.25;34.75;613.75;3,342.25;1,048.00;697.00;1,473.50;333.00
Jan 2, 2023 6:30 PM;Jan 2, 2023 6:45 PM;1,227.25;308.00;1,506.00;5,757.25;0.25;34.75;613.50;3,350.50;1,066.00;694.50;1,400.00;333.25
Jan 2, 2023 6:45 PM;Jan 2, 2023 7:00 PM;1,227.00;309.00;1,546.00;5,776.00;0.25;34.75;613.75;3,352.50;1,085.75;695.00;1,185.00;333.75
Jan 2, 2023 7:00 PM;Jan 2, 2023 7:15 PM;1,222.75;326.00;1,545.25;5,777.75;0.50;34.75;614.00;3,350.50;1,096.50;697.00;1,384.00;334.50
Jan 2, 2023 7:15 PM;Jan 2, 2023 7:30 PM;1,218.75;328.50;1,541.50;5,695.50;0.25;34.75;614.00;3,353.75;1,085.00;706.50;1,108.25;334.75
Jan 2, 2023 7:30 PM;Jan 2, 2023 7:45 PM;1,218.25;310.50;1,516.25;5,653.75;0.25;34.75;614.25;3,357.75;1,097.25;732.50;922.75;333.50
Jan 2, 2023 7:45 PM;Jan 2, 2023 8:00 PM;1,219.75;313.00;1,454.75;5,603.75;0.25;34.75;614.75;3,359.75;1,086.50;727.75;617.25;333.75
Jan 2, 2023 8:00 PM;Jan 2, 2023 8:15 PM;1,201.50;309.00;1,434.50;5,555.75;0.25;34.75;614.75;3,352.50;1,069.25;700.50;545.75;334.50
Jan 2, 2023 8:15 PM;Jan 2, 2023 8:30 PM;1,192.50;309.50;1,471.50;5,524.25;0.25;34.75;614.25;3,345.75;1,068.00;687.25;299.25;333.75
Jan 2, 2023 8:30 PM;Jan 2, 2023 8:45 PM;1,191.00;313.00;1,464.25;5,496.50;0.25;34.75;614.00;3,362.75;1,057.00;697.00;88.25;333.75
Jan 2, 2023 8:45 PM;Jan 2, 2023 9:00 PM;1,189.25;310.25;1,477.25;5,507.50;0.25;34.75;614.50;3,355.50;1,041.25;692.25;18.75;332.75
Jan 2, 2023 9:00 PM;Jan 2, 2023 9:15 PM;1,173.75;315.75;1,443.25;5,420.00;0.25;34.75;614.25;3,363.25;1,006.25;673.50;254.25;332.75
Jan 2, 2023 9:15 PM;Jan 2, 2023 9:30 PM;1,167.00;318.00;1,401.75;5,347.00;0.25;34.75;614.50;3,360.50;971.50;668.00;50.00;332.75
Jan 2, 2023 9:30 PM;Jan 2, 2023 9:45 PM;1,166.00;312.75;1,368.50;5,267.00;0.25;34.75;614.25;3,349.50;941.00;658.75;15.00;332.75
Jan 2, 2023 9:45 PM;Jan 2, 2023 10:00 PM;1,164.50;312.50;1,332.25;5,213.00;0.25;35.00;613.75;3,343.50;918.75;660.50;6.00;332.00
Jan 2, 2023 10:00 PM;Jan 2, 2023 10:15 PM;1,148.00;327.75;1,308.00;5,115.00;0.25;35.00;614.25;3,370.25;958.00;657.25;120.25;334.00
Jan 2, 2023 10:15 PM;Jan 2, 2023 10:30 PM;1,144.00;314.75;1,309.50;5,080.75;0.25;35.00;615.00;3,373.75;912.25;657.50;64.25;334.25
Jan 2, 2023 10:30 PM;Jan 2, 2023 10:45 PM;1,140.75;315.50;1,312.25;5,041.50;0.25;35.00;614.25;3,382.75;891.75;661.25;27.50;333.50
Jan 2, 2023 10:45 PM;Jan 2, 2023 11:00 PM;1,146.75;315.00;1,308.00;5,037.75;0.25;35.00;614.75;3,371.75;876.75;656.25;6.50;333.00
Jan 2, 2023 11:00 PM;Jan 2, 2023 11:15 PM;1,142.00;333.00;1,254.00;4,976.00;0.25;35.00;614.25;3,365.50;841.75;639.25;51.50;331.25
Jan 2, 2023 11:15 PM;Jan 2, 2023 11:30 PM;1,141.25;315.50;1,255.25;4,950.00;0.25;35.00;615.00;3,370.25;801.75;646.25;21.00;332.50
Jan 2, 2023 11:30 PM;Jan 2, 2023 11:45 PM;1,140.50;317.00;1,226.25;4,884.50;0.25;35.00;614.50;3,357.00;796.00;644.75;18.75;332.25
Jan 2, 2023 11:45 PM;Jan 3, 2023 12:00 AM;1,141.50;321.00;1,152.50;4,858.25;0.25;34.75;615.00;3,304.25;848.00;610.00;4.00;333.00
Jan 3, 2023 12:00 AM;Jan 3, 2023 12:15 AM;1,123.75;319.25;1,089.25;4,783.75;0.25;34.00;614.50;3,260.50;849.25;595.25;50.50;340.25
Jan 3, 2023 12:15 AM;Jan 3, 2023 12:30 AM;1,122.75;320.00;1,106.25;4,767.75;0.25;33.25;614.50;3,220.00;852.00;572.50;2.75;337.25
Jan 3, 2023 12:30 AM;Jan 3, 2023 12:45 AM;1,123.25;317.75;1,115.00;4,748.00;0.25;33.25;614.25;3,215.50;862.00;573.75;6.50;336.75
Jan 3, 2023 12:45 AM;Jan 3, 2023 1:00 AM;1,122.75;317.50;1,095.50;4,660.50;0.25;33.75;614.50;3,190.00;862.00;578.75;3.75;334.75
Jan 3, 2023 1:00 AM;Jan 3, 2023 1:15 AM;1,122.00;319.00;1,072.00;4,571.75;0.50;35.00;614.50;3,211.25;854.50;569.00;11.00;337.50
Jan 3, 2023 1:15 AM;Jan 3, 2023 1:30 AM;1,119.00;317.75;1,073.25;4,535.25;0.25;35.00;614.50;3,208.50;864.25;573.50;44.50;339.25
Jan 3, 2023 1:30 AM;Jan 3, 2023 1:45 AM;1,117.50;318.50;1,041.75;4,453.25;0.25;35.00;614.50;3,194.00;866.25;575.50;42.25;338.00
Jan 3, 2023 1:45 AM;Jan 3, 2023 2:00 AM;1,119.75;324.50;1,040.50;4,405.75;0.25;35.00;614.25;3,198.00;859.50;569.75;43.50;338.25
Jan 3, 2023 2:00 AM;Jan 3, 2023 2:15 AM;1,117.25;326.50;1,056.25;4,334.75;0.25;34.25;614.50;3,150.50;851.25;540.00;50.75;335.75
Jan 3, 2023 2:15 AM;Jan 3, 2023 2:30 AM;1,119.50;337.25;1,036.25;4,207.00;0.25;33.50;615.25;3,116.00;841.50;522.75;59.00;334.50
Jan 3, 2023 2:30 AM;Jan 3, 2023 2:45 AM;1,114.75;342.50;1,028.00;4,086.25;0.25;33.50;615.75;3,149.25;836.50;520.75;56.25;333.00
Jan 3, 2023 2:45 AM;Jan 3, 2023 3:00 AM;1,113.50;335.00;992.75;3,969.75;0.25;33.50;615.75;3,157.00;835.50;518.50;59.25;332.50
Jan 3, 2023 3:00 AM;Jan 3, 2023 3:15 AM;1,111.75;335.25;987.00;3,884.75;0.25;33.50;615.75;3,167.00;843.00;532.50;58.75;332.50
Jan 3, 2023 3:15 AM;Jan 3, 2023 3:30 AM;1,113.25;326.50;1,014.50;3,833.50;0.50;33.00;615.25;3,173.75;847.00;531.00;46.50;331.25
Jan 3, 2023 3:30 AM;Jan 3, 2023 3:45 AM;1,115.75;320.75;984.50;3,803.00;0.50;32.50;615.00;3,177.50;846.50;526.75;43.25;329.50
Jan 3, 2023 3:45 AM;Jan 3, 2023 4:00 AM;1,115.75;317.25;966.25;3,754.50;0.50;33.00;615.50;3,176.75;851.00;538.00;43.25;330.00
Jan 3, 2023 4:00 AM;Jan 3, 2023 4:15 AM;1,117.50;316.50;962.75;3,642.00;0.25;34.25;615.75;3,192.25;872.50;550.50;43.00;328.75
Jan 3, 2023 4:15 AM;Jan 3, 2023 4:30 AM;1,121.50;319.25;923.50;3,538.50;0.25;34.25;616.25;3,210.00;912.50;555.00;43.25;329.75
Jan 3, 2023 4:30 AM;Jan 3, 2023 4:45 AM;1,119.25;321.25;1,003.50;3,458.25;0.25;34.25;616.25;3,200.00;944.25;556.75;43.25;329.25
Jan 3, 2023 4:45 AM;Jan 3, 2023 5:00 AM;1,121.75;323.25;952.75;3,397.25;0.50;34.50;616.00;3,208.50;978.25;562.50;43.25;330.50
Jan 3, 2023 5:00 AM;Jan 3, 2023 5:15 AM;1,124.75;322.75;907.00;3,303.50;0.25;34.75;616.25;3,192.75;1,026.00;573.25;43.25;332.00
Jan 3, 2023 5:15 AM;Jan 3, 2023 5:30 AM;1,126.75;321.50;877.00;3,290.25;0.50;35.00;616.25;3,186.25;1,087.00;584.25;43.50;330.75
Jan 3, 2023 5:30 AM;Jan 3, 2023 5:45 AM;1,126.50;329.00;858.00;3,243.75;0.25;35.00;616.00;3,219.50;1,192.00;599.25;37.50;331.50
Jan 3, 2023 5:45 AM;Jan 3, 2023 6:00 AM;1,129.50;335.00;799.25;3,187.00;0.50;35.75;616.00;3,228.00;1,305.50;646.75;44.50;333.25
Jan 3, 2023 6:00 AM;Jan 3, 2023 6:15 AM;1,142.00;329.50;804.25;3,171.00;0.50;36.75;616.00;3,236.25;1,471.25;769.75;15.75;334.75
Jan 3, 2023 6:15 AM;Jan 3, 2023 6:30 AM;1,146.25;323.50;820.25;3,118.75;0.50;37.00;616.00;3,227.75;1,603.50;774.75;90.25;335.25
Jan 3, 2023 6:30 AM;Jan 3, 2023 6:45 AM;1,148.75;319.25;752.00;3,082.75;0.50;37.00;616.00;3,225.25;1,681.00;830.25;247.00;335.75
Jan 3, 2023 6:45 AM;Jan 3, 2023 7:00 AM;1,153.75;324.00;707.50;3,043.00;0.50;37.00;616.25;3,231.25;1,744.50;844.25;405.00;334.50
Jan 3, 2023 7:00 AM;Jan 3, 2023 7:15 AM;1,181.25;319.50;683.25;3,026.25;0.50;38.00;616.00;3,208.75;1,812.50;910.25;668.25;337.75
Jan 3, 2023 7:15 AM;Jan 3, 2023 7:30 AM;1,190.00;325.75;672.75;2,990.25;0.50;39.25;615.75;3,235.00;1,879.00;928.25;765.50;340.75
Jan 3, 2023 7:30 AM;Jan 3, 2023 7:45 AM;1,193.25;321.50;669.75;3,020.50;0.50;39.75;615.75;3,304.00;1,976.50;910.75;747.75;343.50
Jan 3, 2023 7:45 AM;Jan 3, 2023 8:00 AM;1,195.25;324.25;616.00;3,015.50;0.50;39.75;615.75;3,385.50;2,055.75;909.75;886.00;339.50
Jan 3, 2023 8:00 AM;Jan 3, 2023 8:15 AM;1,205.50;316.50;607.25;2,961.25;1.00;39.75;615.75;3,373.25;2,075.50;933.25;830.50;340.25
Jan 3, 2023 8:15 AM;Jan 3, 2023 8:30 AM;1,208.75;318.00;631.75;2,910.50;7.00;39.75;616.00;3,364.75;2,096.50;939.25;1,025.25;342.25
Jan 3, 2023 8:30 AM;Jan 3, 2023 8:45 AM;1,206.00;319.25;618.25;2,853.00;56.25;39.75;615.25;3,389.25;2,115.25;943.50;1,090.75;343.75
Jan 3, 2023 8:45 AM;Jan 3, 2023 9:00 AM;1,207.50;318.75;645.75;2,822.25;168.50;39.75;615.75;3,394.00;2,155.50;935.50;954.75;346.50
Jan 3, 2023 9:00 AM;Jan 3, 2023 9:15 AM;1,199.50;318.75;695.50;2,751.50;332.00;39.75;615.75;3,369.00;2,187.00;937.00;1,281.00;348.00
Jan 3, 2023 9:15 AM;Jan 3, 2023 9:30 AM;1,195.75;318.75;676.00;2,652.75;515.00;39.75;616.50;3,381.00;2,215.75;939.75;1,191.00;347.50
Jan 3, 2023 9:30 AM;Jan 3, 2023 9:45 AM;1,198.00;318.25;753.75;2,593.50;703.50;39.75;617.00;3,389.75;2,224.00;936.00;1,132.25;347.25
Jan 3, 2023 9:45 AM;Jan 3, 2023 10:00 AM;1,202.75;318.50;830.25;2,565.75;929.00;39.75;616.75;3,379.50;2,240.25;938.75;816.00;342.25
Jan 3, 2023 10:00 AM;Jan 3, 2023 10:15 AM;1,198.50;318.75;840.00;2,505.00;1,143.25;39.75;616.25;3,398.75;2,243.75;936.25;995.75;339.75
Jan 3, 2023 10:15 AM;Jan 3, 2023 10:30 AM;1,191.25;317.50;850.25;2,335.00;1,369.25;39.75;615.75;3,370.00;2,250.25;937.50;797.25;339.00
Jan 3, 2023 10:30 AM;Jan 3, 2023 10:45 AM;1,190.00;318.75;942.50;2,204.25;1,599.25;39.75;616.25;3,380.50;2,243.25;940.50;552.25;340.75
Jan 3, 2023 10:45 AM;Jan 3, 2023 11:00 AM;1,191.25;318.00;982.25;2,083.25;1,834.25;39.75;616.25;3,397.75;2,243.75;935.50;351.50;345.25
Jan 3, 2023 11:00 AM;Jan 3, 2023 11:15 AM;1,182.50;323.75;993.50;1,988.50;2,071.25;39.75;615.75;3,395.50;2,254.50;936.25;879.50;344.75
Jan 3, 2023 11:15 AM;Jan 3, 2023 11:30 AM;1,180.00;318.00;1,007.50;1,912.75;2,267.50;39.75;616.50;3,343.75;2,259.00;930.00;865.25;342.50
Jan 3, 2023 11:30 AM;Jan 3, 2023 11:45 AM;1,178.00;317.00;1,038.50;1,818.75;2,437.00;39.75;616.00;3,356.00;2,258.50;925.00;824.25;342.25
Jan 3, 2023 11:45 AM;Jan 3, 2023 12:00 PM;1,182.25;317.00;1,014.75;1,761.00;2,562.25;39.75;616.25;3,362.50;2,260.00;932.50;725.25;342.50
Jan 3, 2023 12:00 PM;Jan 3, 2023 12:15 PM;1,169.25;317.00;959.00;1,752.00;2,636.50;39.75;616.00;3,376.50;2,236.75;922.75;508.50;342.25
Jan 3, 2023 12:15 PM;Jan 3, 2023 12:30 PM;1,168.75;316.25;928.00;1,779.75;2,584.50;39.75;615.50;3,376.25;2,238.25;923.00;363.50;340.00
Jan 3, 2023 12:30 PM;Jan 3, 2023 12:45 PM;1,167.50;319.75;871.50;1,814.25;2,541.25;39.75;615.25;3,359.00;2,229.50;913.25;391.75;343.25
Jan 3, 2023 12:45 PM;Jan 3, 2023 1:00 PM;1,163.25;321.00;867.50;1,841.75;2,455.00;39.75;615.00;3,357.00;2,202.50;918.25;392.25;343.25
Jan 3, 2023 1:00 PM;Jan 3, 2023 1:15 PM;1,166.75;317.50;879.50;1,833.75;2,350.75;39.75;614.50;3,367.25;2,187.25;928.50;551.75;344.50
Jan 3, 2023 1:15 PM;Jan 3, 2023 1:30 PM;1,170.50;318.25;927.25;1,837.00;2,186.00;39.75;614.75;3,371.75;2,181.75;932.75;447.00;342.50
Jan 3, 2023 1:30 PM;Jan 3, 2023 1:45 PM;1,175.25;321.25;953.75;1,835.75;2,033.25;39.75;614.75;3,374.75;2,180.50;935.00;506.25;342.25
Jan 3, 2023 1:45 PM;Jan 3, 2023 2:00 PM;1,178.50;323.00;996.75;1,830.00;1,864.25;39.75;614.50;3,386.25;2,189.25;937.00;397.00;342.25
Jan 3, 2023 2:00 PM;Jan 3, 2023 2:15 PM;1,182.75;323.50;1,055.75;1,769.25;1,686.50;39.75;614.50;3,414.50;2,191.50;938.50;315.75;344.50
Jan 3, 2023 2:15 PM;Jan 3, 2023 2:30 PM;1,185.75;327.75;1,049.50;1,742.00;1,497.00;39.75;614.50;3,413.00;2,173.00;937.75;498.75;344.25
Jan 3, 2023 2:30 PM;Jan 3, 2023 2:45 PM;1,190.25;342.50;1,100.50;1,754.00;1,272.00;39.75;614.50;3,400.25;2,154.50;936.50;662.25;344.50
Jan 3, 2023 2:45 PM;Jan 3, 2023 3:00 PM;1,196.00;356.50;1,114.00;1,745.25;1,046.50;39.75;614.50;3,410.50;2,126.25;947.75;795.75;344.50
Jan 3, 2023 3:00 PM;Jan 3, 2023 3:15 PM;1,205.25;335.75;1,148.00;1,748.00;821.50;39.75;614.50;3,411.00;2,115.50;952.25;696.25;346.75
Jan 3, 2023 3:15 PM;Jan 3, 2023 3:30 PM;1,208.75;338.75;1,176.75;1,725.00;604.00;39.75;614.50;3,422.50;2,116.75;957.00;804.00;346.50
Jan 3, 2023 3:30 PM;Jan 3, 2023 3:45 PM;1,210.50;359.75;1,186.50;1,747.50;391.00;39.75;614.50;3,440.75;2,116.75;956.00;873.50;346.50
Jan 3, 2023 3:45 PM;Jan 3, 2023 4:00 PM;1,215.00;350.25;1,245.50;1,818.75;213.75;39.75;614.00;3,440.25;2,113.75;958.75;1,009.75;343.75
Jan 3, 2023 4:00 PM;Jan 3, 2023 4:15 PM;1,227.50;334.50;1,215.75;1,911.00;91.00;39.75;614.25;3,451.50;2,097.25;963.75;903.75;346.00
Jan 3, 2023 4:15 PM;Jan 3, 2023 4:30 PM;1,231.50;356.00;1,192.50;2,009.25;26.25;39.75;614.25;3,453.25;2,084.75;968.25;1,039.50;347.00
Jan 3, 2023 4:30 PM;Jan 3, 2023 4:45 PM;1,233.50;353.25;1,170.50;2,107.50;4.50;39.75;614.25;3,424.50;2,070.50;976.75;1,270.75;346.75
Jan 3, 2023 4:45 PM;Jan 3, 2023 5:00 PM;1,236.50;363.25;1,168.50;2,248.50;1.75;39.75;614.25;3,417.75;2,058.25;1,010.00;1,462.75;348.25
Jan 3, 2023 5:00 PM;Jan 3, 2023 5:15 PM;1,242.75;364.75;1,221.75;2,429.50;1.00;39.75;614.50;3,459.25;2,044.25;1,052.25;1,986.75;347.50
Jan 3, 2023 5:15 PM;Jan 3, 2023 5:30 PM;1,239.25;367.75;1,289.00;2,606.50;1.25;39.75;614.25;3,459.25;2,045.50;1,055.25;1,939.50;348.50
Jan 3, 2023 5:30 PM;Jan 3, 2023 5:45 PM;1,241.50;356.75;1,368.75;2,769.25;0.75;39.75;614.50;3,461.75;2,045.50;1,056.50;1,905.25;349.75
Jan 3, 2023 5:45 PM;Jan 3, 2023 6:00 PM;1,244.75;352.75;1,399.00;2,905.50;0.25;39.75;614.75;3,455.00;2,045.00;1,059.00;1,738.50;346.75
Jan 3, 2023 6:00 PM;Jan 3, 2023 6:15 PM;1,244.00;338.00;1,419.00;3,020.75;0.25;39.75;614.50;3,405.00;2,039.25;1,036.25;1,572.00;342.25
Jan 3, 2023 6:15 PM;Jan 3, 2023 6:30 PM;1,242.25;336.75;1,460.25;3,147.25;0.25;39.75;614.75;3,416.75;2,040.75;1,027.00;1,261.75;340.25
Jan 3, 2023 6:30 PM;Jan 3, 2023 6:45 PM;1,235.25;338.00;1,489.75;3,340.00;0.25;39.75;614.50;3,436.00;2,039.25;1,038.75;1,146.25;339.50
Jan 3, 2023 6:45 PM;Jan 3, 2023 7:00 PM;1,234.75;345.00;1,478.00;3,542.50;0.50;39.75;614.75;3,447.75;2,023.00;1,044.25;790.50;314.75
Jan 3, 2023 7:00 PM;Jan 3, 2023 7:15 PM;1,226.00;339.50;1,468.00;3,714.00;0.50;39.75;614.50;3,467.00;2,011.75;974.75;731.50;286.25
Jan 3, 2023 7:15 PM;Jan 3, 2023 7:30 PM;1,226.50;326.25;1,449.25;3,916.00;0.25;39.75;614.75;3,448.25;1,998.75;970.00;238.50;285.75
Jan 3, 2023 7:30 PM;Jan 3, 2023 7:45 PM;1,219.50;323.25;1,461.00;4,140.00;0.25;39.75;614.75;3,419.00;1,993.25;945.00;112.25;285.25
Jan 3, 2023 7:45 PM;Jan 3, 2023 8:00 PM;1,215.00;327.00;1,461.75;4,298.25;0.25;39.75;615.00;3,411.00;1,988.50;941.75;101.50;283.50
Jan 3, 2023 8:00 PM;Jan 3, 2023 8:15 PM;1,201.25;346.50;1,449.50;4,546.25;0.50;39.75;614.75;3,425.00;1,939.25;929.75;582.25;270.00
Jan 3, 2023 8:15 PM;Jan 3, 2023 8:30 PM;1,198.75;341.25;1,442.50;4,760.25;0.50;39.75;614.75;3,423.25;1,876.75;886.25;262.00;270.25
Jan 3, 2023 8:30 PM;Jan 3, 2023 8:45 PM;1,197.25;338.25;1,403.00;5,008.00;0.25;39.75;614.75;3,407.00;1,813.25;880.25;126.75;269.75
Jan 3, 2023 8:45 PM;Jan 3, 2023 9:00 PM;1,193.25;328.25;1,344.25;5,177.75;0.25;39.75;614.50;3,421.50;1,709.25;869.50;74.25;269.00
Jan 3, 2023 9:00 PM;Jan 3, 2023 9:15 PM;1,179.25;328.75;1,318.00;5,350.00;0.50;39.75;614.75;3,409.25;1,596.50;834.50;90.25;269.25
Jan 3, 2023 9:15 PM;Jan 3, 2023 9:30 PM;1,175.00;323.50;1,305.00;5,479.25;0.25;39.75;615.00;3,373.50;1,391.50;836.25;42.50;270.75
Jan 3, 2023 9:30 PM;Jan 3, 2023 9:45 PM;1,173.00;331.75;1,337.25;5,603.75;0.25;39.75;615.25;3,353.50;1,208.25;793.75;52.00;272.00
Jan 3, 2023 9:45 PM;Jan 3, 2023 10:00 PM;1,167.50;326.75;1,290.00;5,687.25;0.25;39.75;615.25;3,350.00;1,115.75;755.75;35.25;272.50
Jan 3, 2023 10:00 PM;Jan 3, 2023 10:15 PM;1,150.50;353.00;1,290.75;5,689.25;0.50;39.25;615.25;3,328.75;988.75;696.50;267.25;271.25
Jan 3, 2023 10:15 PM;Jan 3, 2023 10:30 PM;1,149.25;331.75;1,285.50;5,819.00;0.25;37.75;615.25;3,303.75;962.75;663.25;93.50;269.50
Jan 3, 2023 10:30 PM;Jan 3, 2023 10:45 PM;1,146.00;326.50;1,289.50;5,930.00;0.50;36.75;615.25;3,295.00;959.50;663.00;39.75;267.00
Jan 3, 2023 10:45 PM;Jan 3, 2023 11:00 PM;1,147.50;327.25;1,256.00;6,049.75;0.25;36.75;615.00;3,214.25;974.00;660.25;14.75;266.50
Jan 3, 2023 11:00 PM;Jan 3, 2023 11:15 PM;1,138.25;350.25;1,222.75;6,177.25;0.50;36.00;615.00;2,939.00;1,002.00;623.75;182.50;265.75
Jan 3, 2023 11:15 PM;Jan 3, 2023 11:30 PM;1,135.25;333.50;1,219.25;6,363.75;0.25;34.50;615.00;2,607.50;1,017.25;594.75;193.00;262.50
Jan 3, 2023 11:30 PM;Jan 3, 2023 11:45 PM;1,133.00;346.25;1,214.75;6,499.50;0.25;34.25;614.75;2,360.00;1,015.50;593.75;204.25;261.50
Jan 3, 2023 11:45 PM;Jan 4, 2023 12:00 AM;1,131.00;336.75;1,218.75;6,638.25;0.25;32.50;613.00;2,054.50;1,028.75;573.00;107.75;258.25
Jan 4, 2023 12:00 AM;Jan 4, 2023 12:15 AM;1,118.75;327.75;1,314.75;6,721.50;0.50;32.50;613.75;1,775.25;1,043.25;570.50;9.25;259.00
Jan 4, 2023 12:15 AM;Jan 4, 2023 12:30 AM;1,118.25;332.50;1,257.75;6,865.00;0.25;32.50;614.00;1,633.75;1,019.75;566.50;15.25;259.50
Jan 4, 2023 12:30 AM;Jan 4, 2023 12:45 AM;1,119.75;330.50;1,236.75;6,973.25;0.25;32.50;614.00;1,467.25;1,003.25;566.25;13.00;259.50
Jan 4, 2023 12:45 AM;Jan 4, 2023 1:00 AM;1,120.00;335.75;1,259.75;7,014.50;0.25;32.50;613.75;1,394.25;985.50;562.75;46.00;260.75
Jan 4, 2023 1:00 AM;Jan 4, 2023 1:15 AM;1,115.75;333.75;1,304.50;7,191.50;0.50;32.50;613.75;1,378.25;974.00;526.75;55.50;260.75
Jan 4, 2023 1:15 AM;Jan 4, 2023 1:30 AM;1,113.25;327.50;1,296.00;7,389.75;0.25;32.50;613.75;1,375.25;985.75;530.25;40.75;258.50
Jan 4, 2023 1:30 AM;Jan 4, 2023 1:45 AM;1,117.00;329.25;1,313.25;7,445.75;0.25;32.50;613.75;1,364.50;990.50;528.25;45.00;258.50
Jan 4, 2023 1:45 AM;Jan 4, 2023 2:00 AM;1,118.00;327.50;1,307.50;7,490.75;0.25;32.50;613.50;1,337.25;994.75;528.00;52.00;258.50
Jan 4, 2023 2:00 AM;Jan 4, 2023 2:15 AM;1,111.75;331.00;1,358.00;7,465.25;0.50;32.50;613.75;1,308.50;1,014.75;540.75;52.25;258.50
Jan 4, 2023 2:15 AM;Jan 4, 2023 2:30 AM;1,109.25;326.00;1,350.00;7,515.25;0.25;32.50;613.50;1,320.00;1,038.50;536.50;47.25;259.00
Jan 4, 2023 2:30 AM;Jan 4, 2023 2:45 AM;1,108.25;326.25;1,351.50;7,514.50;0.25;32.50;613.75;1,316.25;1,053.50;534.25;52.00;257.50
Jan 4, 2023 2:45 AM;Jan 4, 2023 3:00 AM;1,109.25;325.25;1,336.25;7,446.50;0.25;32.50;613.50;1,303.75;1,055.00;540.25;52.00;258.75
Jan 4, 2023 3:00 AM;Jan 4, 2023 3:15 AM;1,105.00;325.75;1,333.00;7,141.75;0.25;32.50;614.00;1,247.50;1,068.75;517.00;51.50;259.00
Jan 4, 2023 3:15 AM;Jan 4, 2023 3:30 AM;1,106.50;324.50;1,355.75;7,206.50;0.25;32.50;614.25;1,250.00;1,073.25;518.75;51.75;259.25
Jan 4, 2023 3:30 AM;Jan 4, 2023 3:45 AM;1,106.00;324.75;1,379.75;7,224.75;0.25;32.50;614.25;1,246.25;1,074.00;513.75;52.00;259.25
Jan 4, 2023 3:45 AM;Jan 4, 2023 4:00 AM;1,109.50;324.00;1,371.00;7,173.50;0.25;32.50;614.50;1,237.50;1,071.25;515.00;52.00;259.50
Jan 4, 2023 4:00 AM;Jan 4, 2023 4:15 AM;1,109.50;330.00;1,401.00;7,090.00;0.25;32.50;614.25;1,237.50;1,036.75;518.00;54.00;255.00
