Zeit von [CET/CEST];Zeit bis [CET/CEST];Wind [MW];Solar [MW];Biomasse [MW];Gas [MW];Kohle [MW];Öl [MW];Geothermie [MW];Pumpspeicher [MW];Lauf- und Schwellwasser [MW];Speicher [MW];Sonstige Erneuerbare [MW];Müll [MW];Andere [MW]
13.04.2023 19:15:00;13.04.2023 19:30:00;620,000;60,000;200,000;2964,800;0,000;0,000;0,072;2688,000;3199,200;976,400;0,000;100,000;22,000
13.04.2023 19:30:00;13.04.2023 19:45:00;648,000;44,000;200,000;2970,400;0,000;0,000;0,072;2696,000;3203,600;977,200;0,000;100,000;22,000
13.04.2023 19:45:00;13.04.2023 20:00:00;700,000;4,000;200,000;2969,600;0,000;0,000;0,072;2681,600;3210,000;974,400;0,000;100,000;22,000
13.04.2023 20:00:00;13.04.2023 20:15:00;728,000;0,000;200,000;2978,400;0,000;0,000;0,072;2675,200;3216,000;960,800;0,000;100,000;22,000
13.04.2023 20:15:00;13.04.2023 20:30:00;732,000;0,000;196,000;2982,400;0,000;0,000;0,072;2627,600;3230,800;924,400;0,000;100,000;22,000
13.04.2023 20:30:00;13.04.2023 20:45:00;808,000;0,000;196,000;2977,200;0,000;0,000;0,072;2583,200;3218,000;920,400;0,000;100,000;22,000
13.04.2023 20:45:00;13.04.2023 21:00:00;916,000;0,000;196,000;2972,800;0,000;0,000;0,072;2446,800;3209,600;824,400;0,000;100,000;22,000
13.04.2023 21:00:00;13.04.2023 21:15:00;1004,000;0,000;196,000;2955,200;0,000;0,000;0,072;2448,000;3208,400;828,000;0,000;100,000;22,000
13.04.2023 21:15:00;13.04.2023 21:30:00;976,000;0,000;196,000;2959,600;0,000;0,000;0,072;2413,200;3211,600;714,000;0,000;100,000;22,000
13.04.2023 21:30:00;13.04.2023 21:45:00;976,000;0,000;192,000;2961,600;0,000;0,000;0,072;2343,600;3168,400;670,000;0,000;100,000;22,000
13.04.2023 21:45:00;13.04.2023 22:00:00;960,000;0,000;192,000;2966,800;0,000;0,000;0,072;2203,600;3180,000;623,200;0,000;100,000;22,000
13.04.2023 22:00:00;13.04.2023 22:15:00;956,000;0,000;196,000;2688,400;0,000;0,000;0,072;2218,000;3196,400;590,800;0,000;100,000;22,000
13.04.2023 22:15:00;13.04.2023 22:30:00;972,000;0,000;196,000;2496,000;0,000;0,000;0,072;2348,400;3179,600;562,000;0,000;100,000;22,000
13.04.2023 22:30:00;13.04.2023 22:45:00;960,000;0,000;196,000;2498,800;0,000;0,000;0,072;2357,200;3157,200;571,600;0,000;100,000;22,000
13.04.2023 22:45:00;13.04.2023 23:00:00;900,000;0,000;196,000;2501,600;0,000;0,000;0,072;2232,400;3160,400;541,600;0,000;100,000;22,000
13.04.2023 23:00:00;13.04.2023 23:15:00;792,000;0,000;196,000;2224,000;0,000;0,000;0,072;1597,200;3104,800;571,600;0,000;100,000;22,000
13.04.2023 23:15:00;13.04.2023 23:30:00;772,000;0,000;196,000;1956,800;0,000;0,000;0,072;1602,400;3078,800;527,600;0,000;100,000;22,000
13.04.2023 23:30:00;13.04.2023 23:45:00;888,000;0,000;196,000;1928,400;0,000;0,000;0,072;1596,400;3059,600;548,400;0,000;100,000;22,000
13.04.2023 23:45:00;14.04.2023 00:00:00;936,000;0,000;196,000;1929,200;0,000;0,000;0,072;1371,200;3066,000;464,800;0,000;100,000;22,000
14.04.2023 00:00:00;14.04.2023 00:15:00;872,000;0,000;116,000;1843,600;0,000;0,000;0,072;173,600;3170,000;263,200;0,000;100,000;22,000
14.04.2023 00:15:00;14.04.2023 00:30:00;896,000;0,000;116,000;1661,600;0,000;0,000;0,072;18,400;3184,800;207,200;0,000;100,000;22,000
14.04.2023 00:30:00;14.04.2023 00:45:00;844,000;0,000;116,000;1463,600;0,000;0,000;0,072;22,800;3229,200;214,000;0,000;100,000;22,000
14.04.2023 00:45:00;14.04.2023 01:00:00;812,000;0,000;116,000;1411,200;0,000;0,000;0,072;54,800;3264,000;193,600;0,000;100,000;22,000
14.04.2023 01:00:00;14.04.2023 01:15:00;864,000;0,000;116,000;1356,400;0,000;0,000;0,072;-174,000;3275,200;278,000;0,000;100,000;22,000
14.04.2023 01:15:00;14.04.2023 01:30:00;844,000;0,000;116,000;1352,000;0,000;0,000;0,072;-206,000;3265,600;241,600;0,000;100,000;22,000
14.04.2023 01:30:00;14.04.2023 01:45:00;888,000;0,000;116,000;1345,200;0,000;0,000;0,072;-265,600;3263,200;189,200;0,000;100,000;22,000
14.04.2023 01:45:00;14.04.2023 02:00:00;928,000;0,000;116,000;1334,400;0,000;0,000;0,072;-337,200;3254,400;183,200;0,000;100,000;22,000
14.04.2023 02:00:00;14.04.2023 02:15:00;988,000;0,000;116,000;1248,400;0,000;0,000;0,072;-274,000;3247,600;200,800;0,000;100,000;22,000
14.04.2023 02:15:00;14.04.2023 02:30:00;1032,000;0,000;116,000;1207,600;0,000;0,000;0,072;-342,800;3254,400;192,800;0,000;100,000;22,000
14.04.2023 02:30:00;14.04.2023 02:45:00;1060,000;0,000;116,000;1177,200;0,000;0,000;0,072;-363,600;3266,400;176,000;0,000;100,000;22,000
14.04.2023 02:45:00;14.04.2023 03:00:00;1160,000;0,000;116,000;1160,000;0,000;0,000;0,072;-379,200;3280,400;165,200;0,000;100,000;22,000
14.04.2023 03:00:00;14.04.2023 03:15:00;1272,000;0,000;116,000;1130,400;0,000;0,000;0,072;-327,200;3296,800;168,800;0,000;100,000;22,000
14.04.2023 03:15:00;14.04.2023 03:30:00;1372,000;0,000;120,000;1097,200;0,000;0,000;0,072;-362,000;3294,800;164,800;0,000;100,000;22,000
14.04.2023 03:30:00;14.04.2023 03:45:00;1376,000;0,000;120,000;1078,000;0,000;0,000;0,072;-372,800;3304,800;166,800;0,000;100,000;22,000
14.04.2023 03:45:00;14.04.2023 04:00:00;1472,000;0,000;120,000;1089,600;0,000;0,000;0,072;-498,400;3305,200;170,000;0,000;100,000;22,000
14.04.2023 04:00:00;14.04.2023 04:15:00;1592,000;0,000;120,000;1199,200;0,000;0,000;0,072;-668,000;3279,600;166,400;0,000;100,000;22,000
14.04.2023 04:15:00;14.04.2023 04:30:00;1648,000;0,000;120,000;1326,400;0,000;0,000;0,072;-674,400;3265,600;172,800;0,000;100,000;22,000
14.04.2023 04:30:00;14.04.2023 04:45:00;1668,000;0,000;120,000;1369,200;0,000;0,000;0,072;-639,200;3286,800;231,600;0,000;100,000;22,000
14.04.2023 04:45:00;14.04.2023 05:00:00;1724,000;0,000;116,000;1367,200;0,000;0,000;0,072;-496,000;3280,800;200,800;0,000;100,000;22,000
14.04.2023 05:00:00;14.04.2023 05:15:00;1784,000;0,000;116,000;1396,000;0,000;0,000;0,072;-135,200;3317,600;168,400;0,000;100,000;22,000
14.04.2023 05:15:00;14.04.2023 05:30:00;1868,000;0,000;116,000;1392,400;0,000;0,000;0,072;-8,400;3340,000;192,000;0,000;100,000;22,000
14.04.2023 05:30:00;14.04.2023 05:45:00;1920,000;0,000;112,000;1396,400;0,000;0,000;0,072;12,800;3376,000;238,800;0,000;100,000;22,000
14.04.2023 05:45:00;14.04.2023 06:00:00;1872,000;0,000;112,000;1396,800;0,000;0,000;0,072;207,200;3381,200;364,800;0,000;100,000;22,000
14.04.2023 06:00:00;14.04.2023 06:15:00;1808,000;0,000;108,000;1389,600;0,000;0,000;0,072;1256,400;3423,600;406,000;0,000;100,000;22,000
14.04.2023 06:15:00;14.04.2023 06:30:00;1740,000;36,000;108,000;1397,200;0,000;0,000;0,072;1579,200;3445,600;483,600;0,000;100,000;22,000
14.04.2023 06:30:00;14.04.2023 06:45:00;1432,000;48,000;108,000;1396,000;0,000;0,000;0,072;1645,200;3468,000;639,600;0,000;100,000;22,000
14.04.2023 06:45:00;14.04.2023 07:00:00;1432,000;52,000;104,000;1384,000;0,000;0,000;0,072;1798,800;3466,400;767,600;0,000;100,000;22,000
14.04.2023 07:00:00;14.04.2023 07:15:00;1484,000;52,000;104,000;1371,200;0,000;0,000;0,072;1752,000;3461,600;876,000;0,000;100,000;22,000
14.04.2023 07:15:00;14.04.2023 07:30:00;1436,000;60,000;104,000;1378,000;0,000;0,000;0,072;1768,400;3494,800;906,800;0,000;100,000;22,000
14.04.2023 07:30:00;14.04.2023 07:45:00;1400,000;68,000;100,000;1374,400;0,000;0,000;0,072;1806,400;3508,800;928,000;0,000;100,000;22,000
14.04.2023 07:45:00;14.04.2023 08:00:00;1464,000;76,000;104,000;1376,000;0,000;0,000;0,072;1809,200;3502,800;863,600;0,000;100,000;22,000
14.04.2023 08:00:00;14.04.2023 08:15:00;1504,000;92,000;100,000;1356,400;0,000;0,000;0,072;1709,200;3482,400;952,400;0,000;100,000;22,000
14.04.2023 08:15:00;14.04.2023 08:30:00;1600,000;112,000;100,000;1349,600;0,000;0,000;0,072;1724,800;3468,000;930,400;0,000;100,000;22,000
14.04.2023 08:30:00;14.04.2023 08:45:00;1740,000;132,000;100,000;1347,200;0,000;0,000;0,072;1698,800;3473,200;910,000;0,000;100,000;22,000
14.04.2023 08:45:00;14.04.2023 09:00:00;1724,000;156,000;100,000;1345,600;0,000;0,000;0,072;1686,800;3492,800;840,800;0,000;100,000;22,000
14.04.2023 09:00:00;14.04.2023 09:15:00;1640,000;180,000;100,000;1358,000;0,000;0,000;0,072;1666,000;3547,600;822,800;0,000;100,000;22,000
14.04.2023 09:15:00;14.04.2023 09:30:00;1608,000;204,000;100,000;1362,000;0,000;0,000;0,072;1674,400;3539,600;666,800;0,000;100,000;22,000
14.04.2023 09:30:00;14.04.2023 09:45:00;1628,000;232,000;100,000;1360,800;0,000;0,000;0,072;1668,800;3555,200;649,200;0,000;100,000;22,000
14.04.2023 09:45:00;14.04.2023 10:00:00;1660,000;260,000;100,000;1371,200;0,000;0,000;0,072;1436,400;3589,200;614,800;0,000;100,000;22,000
14.04.2023 10:00:00;14.04.2023 10:15:00;1704,000;288,000;100,000;1389,600;0,000;0,000;0,072;595,200;3672,000;618,800;0,000;100,000;22,000
14.04.2023 10:15:00;14.04.2023 10:30:00;1792,000;316,000;100,000;1388,000;0,000;0,000;0,072;430,000;3666,800;545,600;0,000;100,000;22,000
14.04.2023 10:30:00;14.04.2023 10:45:00;1720,000;340,000;100,000;1398,000;0,000;0,000;0,072;382,000;3700,800;440,800;0,000;100,000;22,000
14.04.2023 10:45:00;14.04.2023 11:00:00;1648,000;360,000;100,000;1414,400;0,000;0,000;0,072;350,400;3760,000;424,000;0,000;100,000;22,000
14.04.2023 11:00:00;14.04.2023 11:15:00;1584,000;384,000;100,000;1411,200;0,000;0,000;0,072;321,200;3726,000;456,000;0,000;100,000;22,000
14.04.2023 11:15:00;14.04.2023 11:30:00;1480,000;404,000;96,000;1398,400;0,000;0,000;0,072;400,400;3662,400;518,000;0,000;100,000;22,000
14.04.2023 11:30:00;14.04.2023 11:45:00;1604,000;424,000;96,000;1386,000;0,000;0,000;0,072;409,600;3615,600;546,000;0,000;100,000;22,000
14.04.2023 11:45:00;14.04.2023 12:00:00;1892,000;440,000;96,000;1370,400;0,000;0,000;0,072;534,400;3577,200;515,200;0,000;100,000;22,000
14.04.2023 12:00:00;14.04.2023 12:15:00;2144,000;460,000;96,000;1307,200;0,000;0,000;0,072;596,400;3509,600;507,600;0,000;100,000;22,000
14.04.2023 12:15:00;14.04.2023 12:30:00;2248,000;480,000;96,000;1294,800;0,000;0,000;0,072;475,200;3506,000;346,800;0,000;100,000;22,000
14.04.2023 12:30:00;14.04.2023 12:45:00;2280,000;496,000;100,000;1291,200;0,000;0,000;0,072;299,600;3537,200;314,400;0,000;100,000;22,000
14.04.2023 12:45:00;14.04.2023 13:00:00;2340,000;508,000;100,000;1295,200;0,000;0,000;0,072;241,200;3549,600;264,000;0,000;100,000;22,000
14.04.2023 13:00:00;14.04.2023 13:15:00;2364,000;520,000;100,000;1296,000;0,000;0,000;0,072;281,200;3550,800;280,400;0,000;100,000;22,000
14.04.2023 13:15:00;14.04.2023 13:30:00;2436,000;532,000;100,000;1290,400;0,000;0,000;0,072;286,000;3533,600;244,000;0,000;100,000;22,000
14.04.2023 13:30:00;14.04.2023 13:45:00;2480,000;540,000;100,000;1283,200;0,000;0,000;0,072;197,600;3524,000;214,400;0,000;100,000;22,000
14.04.2023 13:45:00;14.04.2023 14:00:00;2388,000;544,000;100,000;1285,200;0,000;0,000;0,072;148,800;3520,800;207,600;0,000;100,000;22,000
14.04.2023 14:00:00;14.04.2023 14:15:00;2264,000;548,000;100,000;1277,600;0,000;0,000;0,072;149,200;3518,400;240,400;0,000;100,000;22,000
14.04.2023 14:15:00;14.04.2023 14:30:00;2196,000;552,000;100,000;1266,800;0,000;0,000;0,072;212,800;3520,400;242,400;0,000;100,000;22,000
14.04.2023 14:30:00;14.04.2023 14:45:00;2228,000;548,000;100,000;1257,600;0,000;0,000;0,072;200,800;3504,000;271,200;0,000;100,000;22,000
14.04.2023 14:45:00;14.04.2023 15:00:00;2300,000;540,000;100,000;1253,600;0,000;0,000;0,072;186,400;3504,000;243,600;0,000;100,000;22,000
14.04.2023 15:00:00;14.04.2023 15:15:00;2380,000;532,000;100,000;1246,800;0,000;0,000;0,072;374,800;3502,800;283,600;0,000;100,000;22,000
14.04.2023 15:15:00;14.04.2023 15:30:00;2424,000;528,000;100,000;1244,400;0,000;0,000;0,072;327,600;3520,400;266,400;0,000;100,000;22,000
14.04.2023 15:30:00;14.04.2023 15:45:00;2472,000;512,000;100,000;1235,600;0,000;0,000;0,072;274,400;3518,800;269,600;0,000;100,000;22,000
14.04.2023 15:45:00;14.04.2023 16:00:00;2484,000;484,000;100,000;1231,200;0,000;0,000;0,072;250,000;3525,200;252,400;0,000;100,000;22,000
14.04.2023 16:00:00;14.04.2023 16:15:00;2460,000;456,000;100,000;1229,600;0,000;0,000;0,072;298,000;3519,600;215,600;0,000;100,000;22,000
14.04.2023 16:15:00;14.04.2023 16:30:00;2456,000;432,000;100,000;1225,200;0,000;0,000;0,072;341,200;3520,400;210,400;0,000;100,000;22,000
14.04.2023 16:30:00;14.04.2023 16:45:00;2472,000;400,000;100,000;1225,200;0,000;0,000;0,072;380,800;3522,000;217,600;0,000;100,000;22,000
14.04.2023 16:45:00;14.04.2023 17:00:00;2556,000;364,000;100,000;1232,800;0,000;0,000;0,072;386,800;3526,000;228,400;0,000;100,000;22,000
14.04.2023 17:00:00;14.04.2023 17:15:00;2624,000;320,000;100,000;1280,400;0,000;0,000;0,072;384,000;3620,800;219,600;0,000;100,000;22,000
14.04.2023 17:15:00;14.04.2023 17:30:00;2604,000;280,000;100,000;1275,200;0,000;0,000;0,072;360,000;3650,000;234,400;0,000;100,000;22,000
14.04.2023 17:30:00;14.04.2023 17:45:00;2608,000;240,000;100,000;1282,800;0,000;0,000;0,072;384,000;3700,400;245,200;0,000;100,000;22,000
14.04.2023 17:45:00;14.04.2023 18:00:00;2592,000;208,000;100,000;1285,200;0,000;0,000;0,072;430,800;3712,800;259,600;0,000;100,000;22,000
14.04.2023 18:00:00;14.04.2023 18:15:00;2604,000;172,000;100,000;1310,000;0,000;0,000;0,072;772,400;3797,200;352,800;0,000;100,000;22,000
14.04.2023 18:15:00;14.04.2023 18:30:00;2556,000;140,000;100,000;1340,800;0,000;0,000;0,072;914,000;3852,000;361,600;0,000;100,000;22,000
14.04.2023 18:30:00;14.04.2023 18:45:00;2416,000;112,000;100,000;1348,400;0,000;0,000;0,072;912,800;3917,600;411,600;0,000;100,000;22,000
14.04.2023 18:45:00;14.04.2023 19:00:00;2244,000;92,000;100,000;1352,000;0,000;0,000;0,072;1070,800;3994,800;436,400;0,000;100,000;22,000
14.04.2023 19:00:00;14.04.2023 19:15:00;2072,000;76,000;100,000;1356,000;0,000;0,000;0,072;1536,000;3986,000;513,600;0,000;100,000;22,000
14.04.2023 19:15:00;14.04.2023 19:30:00;1884,000;60,000;100,000;1364,800;0,000;0,000;0,072;1601,600;4021,600;552,000;0,000;100,000;22,000
14.04.2023 19:30:00;14.04.2023 19:45:00;1732,000;56,000;100,000;1370,000;0,000;0,000;0,072;1650,400;4034,000;674,000;0,000;100,000;22,000
14.04.2023 19:45:00;14.04.2023 20:00:00;1608,000;4,000;100,000;1382,800;0,000;0,000;0,072;1716,400;4061,200;677,200;0,000;100,000;22,000
14.04.2023 20:00:00;14.04.2023 20:15:00;1512,000;0,000;100,000;1352,000;0,000;0,000;0,072;1708,400;4049,200;852,000;0,000;100,000;22,000
14.04.2023 20:15:00;14.04.2023 20:30:00;1392,000;0,000;100,000;1342,000;0,000;0,000;0,072;1730,800;4067,200;690,000;0,000;100,000;22,000
14.04.2023 20:30:00;14.04.2023 20:45:00;1336,000;0,000;100,000;1338,400;0,000;0,000;0,072;1729,200;4062,400;647,600;0,000;100,000;22,000
14.04.2023 20:45:00;14.04.2023 21:00:00;1364,000;0,000;100,000;1342,000;0,000;0,000;0,072;1699,200;4058,400;644,800;0,000;100,000;22,000
14.04.2023 21:00:00;14.04.2023 21:15:00;1324,000;0,000;100,000;1346,000;0,000;0,000;0,072;1390,000;4065,200;693,600;0,000;100,000;22,000
14.04.2023 21:15:00;14.04.2023 21:30:00;1276,000;0,000;100,000;1339,600;0,000;0,000;0,072;1466,000;4059,200;556,800;0,000;100,000;22,000
14.04.2023 21:30:00;14.04.2023 21:45:00;1356,000;0,000;100,000;1348,800;0,000;0,000;0,072;1346,400;4038,400;514,800;0,000;100,000;22,000
14.04.2023 21:45:00;14.04.2023 22:00:00;1452,000;0,000;100,000;1345,600;0,000;0,000;0,072;1150,800;4035,600;462,800;0,000;100,000;22,000
14.04.2023 22:00:00;14.04.2023 22:15:00;1540,000;0,000;104,000;1352,800;0,000;0,000;0,072;379,600;4071,600;414,000;0,000;100,000;22,000
14.04.2023 22:15:00;14.04.2023 22:30:00;1704,000;0,000;104,000;1346,400;0,000;0,000;0,072;272,000;4039,200;366,800;0,000;100,000;22,000
14.04.2023 22:30:00;14.04.2023 22:45:00;1764,000;0,000;104,000;1358,000;0,000;0,000;0,072;166,800;4019,600;369,200;0,000;100,000;22,000
14.04.2023 22:45:00;14.04.2023 23:00:00;1760,000;0,000;104,000;1360,400;0,000;0,000;0,072;96,000;4000,400;348,000;0,000;100,000;22,000
14.04.2023 23:00:00;14.04.2023 23:15:00;1756,000;0,000;104,000;1354,400;0,000;0,000;0,072;-218,800;3965,600;294,000;0,000;100,000;22,000
14.04.2023 23:15:00;14.04.2023 23:30:00;1740,000;0,000;104,000;1359,200;0,000;0,000;0,072;-279,200;3968,800;254,400;0,000;100,000;22,000
14.04.2023 23:30:00;14.04.2023 23:45:00;1728,000;0,000;100,000;1363,200;0,000;0,000;0,072;-385,600;3944,400;237,200;0,000;100,000;22,000
14.04.2023 23:45:00;15.04.2023 00:00:00;1744,000;0,000;100,000;1375,600;0,000;0,000;0,072;-410,800;3904,400;236,800;0,000;100,000;22,000
15.04.2023 00:00:00;15.04.2023 00:15:00;1780,000;0,000;104,000;1371,200;0,000;0,000;0,072;-394,800;3944,800;190,800;0,000;100,000;22,000
15.04.2023 00:15:00;15.04.2023 00:30:00;1784,000;0,000;104,000;1383,200;0,000;0,000;0,072;-447,200;3934,800;216,000;0,000;100,000;22,000
15.04.2023 00:30:00;15.04.2023 00:45:00;1776,000;0,000;104,000;1388,400;0,000;0,000;0,072;-456,400;3908,800;153,200;0,000;100,000;22,000
15.04.2023 00:45:00;15.04.2023 01:00:00;1712,000;0,000;104,000;1382,800;0,000;0,000;0,072;-488,000;3892,400;143,600;0,000;100,000;22,000
15.04.2023 01:00:00;15.04.2023 01:15:00;1592,000;0,000;104,000;1350,400;0,000;0,000;0,072;-471,200;3862,000;164,800;0,000;100,000;22,000
15.04.2023 01:15:00;15.04.2023 01:30:00;1456,000;0,000;104,000;1348,000;0,000;0,000;0,072;-459,200;3856,800;166,400;0,000;100,000;22,000
15.04.2023 01:30:00;15.04.2023 01:45:00;1276,000;0,000;104,000;1242,000;0,000;0,000;0,072;-448,000;3864,400;190,800;0,000;100,000;22,000
15.04.2023 01:45:00;15.04.2023 02:00:00;1152,000;0,000;104,000;1116,800;0,000;0,000;0,072;-388,400;3875,200;306,000;0,000;100,000;22,000
15.04.2023 02:00:00;15.04.2023 02:15:00;1008,000;0,000;104,000;1078,400;0,000;0,000;0,072;-64,400;3894,800;211,600;0,000;100,000;22,000
15.04.2023 02:15:00;15.04.2023 02:30:00;896,000;0,000;104,000;1021,200;0,000;0,000;0,072;18,000;3905,600;179,200;0,000;100,000;22,000
15.04.2023 02:30:00;15.04.2023 02:45:00;836,000;0,000;104,000;985,600;0,000;0,000;0,072;10,400;3910,000;188,800;0,000;100,000;22,000
15.04.2023 02:45:00;15.04.2023 03:00:00;816,000;0,000;104,000;901,200;0,000;0,000;0,072;-17,600;3921,200;175,600;0,000;100,000;22,000
15.04.2023 03:00:00;15.04.2023 03:15:00;816,000;0,000;104,000;798,800;0,000;0,000;0,072;34,400;3937,200;144,800;0,000;100,000;22,000
15.04.2023 03:15:00;15.04.2023 03:30:00;824,000;0,000;104,000;769,200;0,000;0,000;0,072;52,400;3921,600;128,000;0,000;100,000;22,000
15.04.2023 03:30:00;15.04.2023 03:45:00;816,000;0,000;104,000;774,800;0,000;0,000;0,072;-28,000;3915,200;134,400;0,000;100,000;22,000
15.04.2023 03:45:00;15.04.2023 04:00:00;812,000;0,000;104,000;803,600;0,000;0,000;0,072;-46,800;3903,200;113,600;0,000;100,000;22,000
15.04.2023 04:00:00;15.04.2023 04:15:00;752,000;0,000;108,000;901,200;0,000;0,000;0,072;4,000;3922,000;117,200;0,000;100,000;22,000
15.04.2023 04:15:00;15.04.2023 04:30:00;736,000;0,000;108,000;941,200;0,000;0,000;0,072;27,200;3916,400;105,600;0,000;100,000;22,000
15.04.2023 04:30:00;15.04.2023 04:45:00;712,000;0,000;108,000;959,200;0,000;0,000;0,072;11,200;3918,800;111,600;0,000;100,000;22,000
15.04.2023 04:45:00;15.04.2023 05:00:00;660,000;0,000;108,000;955,200;0,000;0,000;0,072;74,800;3899,200;111,600;0,000;100,000;22,000
15.04.2023 05:00:00;15.04.2023 05:15:00;616,000;0,000;108,000;986,000;0,000;0,000;0,072;206,800;3913,600;146,800;0,000;100,000;22,000
15.04.2023 05:15:00;15.04.2023 05:30:00;588,000;0,000;108,000;990,800;0,000;0,000;0,072;217,600;3918,400;135,600;0,000;100,000;22,000
15.04.2023 05:30:00;15.04.2023 05:45:00;528,000;0,000;108,000;993,200;0,000;0,000;0,072;208,400;3913,200;133,200;0,000;100,000;22,000
15.04.2023 05:45:00;15.04.2023 06:00:00;436,000;0,000;108,000;1024,800;0,000;0,000;0,072;283,600;3902,400;158,400;0,000;100,000;22,000
15.04.2023 06:00:00;15.04.2023 06:15:00;368,000;0,000;108,000;1061,200;0,000;0,000;0,072;206,800;3904,400;136,800;0,000;100,000;22,000
15.04.2023 06:15:00;15.04.2023 06:30:00;328,000;48,000;108,000;1052,400;0,000;0,000;0,072;234,000;3864,400;126,800;0,000;100,000;22,000
15.04.2023 06:30:00;15.04.2023 06:45:00;300,000;48,000;108,000;1085,600;0,000;0,000;0,072;233,200;3864,800;140,400;0,000;100,000;22,000
15.04.2023 06:45:00;15.04.2023 07:00:00;260,000;52,000;108,000;1147,600;0,000;0,000;0,072;344,800;3851,200;145,600;0,000;100,000;22,000
15.04.2023 07:00:00;15.04.2023 07:15:00;228,000;56,000;108,000;1293,600;0,000;0,000;0,072;407,200;3927,200;176,000;0,000;100,000;22,000
15.04.2023 07:15:00;15.04.2023 07:30:00;200,000;64,000;104,000;1339,600;0,000;0,000;0,072;409,600;3946,400;170,800;0,000;100,000;22,000
15.04.2023 07:30:00;15.04.2023 07:45:00;172,000;76,000;104,000;1336,400;0,000;0,000;0,072;417,600;3986,800;182,800;0,000;100,000;22,000
15.04.2023 07:45:00;15.04.2023 08:00:00;144,000;92,000;104,000;1329,600;0,000;0,000;0,072;476,400;4008,800;182,000;0,000;100,000;22,000
15.04.2023 08:00:00;15.04.2023 08:15:00;132,000;116,000;104,000;1391,200;0,000;0,000;0,072;479,600;4005,600;151,600;0,000;100,000;22,000
15.04.2023 08:15:00;15.04.2023 08:30:00;128,000;144,000;104,000;1401,600;0,000;0,000;0,072;514,000;3988,400;150,400;0,000;100,000;22,000
15.04.2023 08:30:00;15.04.2023 08:45:00;136,000;172,000;104,000;1401,200;0,000;0,000;0,072;524,800;3983,200;186,400;0,000;100,000;22,000
15.04.2023 08:45:00;15.04.2023 09:00:00;140,000;216,000;104,000;1402,400;0,000;0,000;0,072;501,600;3970,000;211,600;0,000;100,000;22,000
15.04.2023 09:00:00;15.04.2023 09:15:00;124,000;252,000;104,000;1383,600;0,000;0,000;0,072;433,600;4022,800;209,600;0,000;100,000;22,000
15.04.2023 09:15:00;15.04.2023 09:30:00;124,000;292,000;104,000;1383,600;0,000;0,000;0,072;460,800;4022,800;202,400;0,000;100,000;22,000
15.04.2023 09:30:00;15.04.2023 09:45:00;128,000;332,000;104,000;1383,600;0,000;0,000;0,072;432,400;4029,600;220,400;0,000;100,000;22,000
15.04.2023 09:45:00;15.04.2023 10:00:00;116,000;368,000;108,000;1382,800;0,000;0,000;0,072;379,600;4040,800;240,800;0,000;100,000;22,000
15.04.2023 10:00:00;15.04.2023 10:15:00;104,000;408,000;108,000;1342,800;0,000;0,000;0,072;-226,400;4058,800;288,400;0,000;100,000;22,000
15.04.2023 10:15:00;15.04.2023 10:30:00;100,000;448,000;108,000;1336,000;0,000;0,000;0,072;-275,200;4046,800;240,000;0,000;100,000;22,000
15.04.2023 10:30:00;15.04.2023 10:45:00;100,000;480,000;108,000;1322,800;0,000;0,000;0,072;-257,200;4034,000;171,200;0,000;100,000;22,000
15.04.2023 10:45:00;15.04.2023 11:00:00;104,000;512,000;108,000;1277,600;0,000;0,000;0,072;-281,600;4008,800;182,400;0,000;100,000;22,000
